code,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system
98971,[X]Sexual assault by bodily force occurrn trade/servce area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L5.00,"","","","",2,read
7387,History of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X1.00,"","","","",2,read
3879,Sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,SN57100,"","","","",2,read
3750,Sexual assault,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TL01.11,"","","","",2,read
7816,[X]Rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..11,"","","","",2,read
22840,Victim of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X6.00,"","","","",2,read
12264,[V]Observation following alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,read
36338,[X]Sexual assault by bodily force,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..00,"","","","",2,read
35408,At risk of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,13ZW.00,"","","","",2,read
20956,"[X]Assault by bodily force, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,read
24008,[V]Problem relatd/alleg sex abuse cld by person prim sup grp,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV4G400,"","","","",2,read
28782,Sexual abuse counselling,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,Z411.00,"","","","",2,read
24072,[V]Probs rel alleg sex abuse child by pers out prim sup grp,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV4F900,"","","","",2,read
24895,[X]Attempted rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..12,"","","","",2,read
43137,"Homicide and assault by fight, brawl and rape",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TL0..00,"","","","",2,read
47066,[V]Family history of sexual abuse to sibling,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV19E00,"","","","",2,read
48811,[X]Sexual assault by bodily force occurrn unspecified place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3Lz.00,Unspecified place,"","","",2,read
49570,"Manslaughter, nonaccidental, NOS",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,TLxz000,"","","","",2,read
24575,"[X]Sexual assault by bodily force, occurrence at home",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L0.00,Home,"","","",2,read
61907,Exam. for alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,69A6.00,"","","","",2,read
53152,[V]Observation following alleged rape or seduction,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71500,"","","","",2,read
41570,"[X]Assault by sharp object, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3E0.00,Home,"","","",2,read
109692,At risk of sexual exploitation,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,13VX.00,"","","","",2,read
16226,Risk of non-accidental injury,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,63CB.00,"","","","",2,read
54319,[X]Sexual assault by bodily force occurrn oth specif place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3Ly.00,Other specified places,"","","",2,read
24322,[X]Sexual assault by bodily force occurrn on street/highway,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L4.00,"","","","",2,read
109213,Victim of sexual harassment,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X6000,"","","","",2,read
43307,"Battered man, unspecified",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,SN56200,"","","","",2,read
60515,Child prostitute,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,0AK3.00,"","","","",2,read
73101,[X]Sexual assault by bodily force occurrn resident instit'n,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L1.00,Residential institution,"","","",2,read
99124,"[X]Assault by handgun discharge, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U380.00,Home,"","","",2,read
96493,[X]Assault by rifl shotgun+larger firearm disch occ at home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U390.00,Home,"","","",2,read
59512,[X]Struck by thrown projectd/falling object occurrn at home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U110000,Home,"","","",2,read
66326,[X]Assault by oth+unspecif firearm discharge occurrn home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3A0.00,Home,"","","",2,read
101537,[X]Assault by push/plac victm befor movng obj occurrn home,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3H0.00,Home,"","","",2,read
53386,"[X]Handgun discharge, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U11C000,Home,"","","",2,read
110598,"[X]Maltreatment, by acquaintance or friend",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3P2.00,"","","","",2,read
109315,"[X]Other maltreatment syndromes, by unspecified person",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3Nz.00,"","","","",2,read
111912,[X]Sexual assault by bodily force occurrn sport/athlet area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L3.00,"","","","",2,read
48551,Suspected assault - allegation made,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,1JE..00,"","","","",2,read
24187,Assault by unspecified means,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxz.00,"","","","",2,read
25766,Assault by other specified means,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxy.00,"","","","",2,read
21188,Assault by arson,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLx0000,"","","","",2,read
50503,Assault by poisoning,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL2..00,"","","","",2,read
48800,"[X]Assault by drugs, medicaments and biological substances",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U30..00,"","","","",2,read
40736,[X]Assault by unspecified chemical or noxious substance,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U35..00,"","","","",2,read
29547,Assault by acid,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL10.00,"","","","",2,read
58008,[X]Assault by gases and vapours,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U33..00,"","","","",2,read
48069,Assault by poisoning by drugs or medicines,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL20.00,"","","","",2,read
46506,[X]Assault by other specified chemicals+noxious substances,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U34..00,"","","","",2,read
59053,Assault by homicidal burns NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLx0z00,"","","","",2,read
72511,"Assault by corrosive or caustic substance, except poisoning",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL1..00,"","","","",2,read
50166,Assault by hot liquid,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLx3.00,"","","","",2,read
49299,[X]Assault by sharp object occurrence at trade/service area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E5.00,"","","","",2,read
65289,Assault by caustic substance,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL11.00,"","","","",2,read
65968,[X]Assault by corrosive substance,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U31..00,"","","","",2,read
71032,[X]Assault by pesticide,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U32..00,"","","","",2,read
35173,"[X]Assault by steam, hot vapours and hot objects",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3D..00,"","","","",2,read
71472,Assault by poisoning by other gases or vapours,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL22.00,"","","","",2,read
95160,Assault by poisoning NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL2z.00,"","","","",2,read
61476,[X]Assault by gases and vapour occurrn at unspecified place,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U33z.00,Unspecified place,"","","",2,read
63862,[X]Assault unspecif chemicl/noxous subst occ unspecif place,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U35z.00,Unspecified place,"","","",2,read
105193,[X]Assault drug medicam+biolog subs occ sch/ins/pub adm area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U302.00,"","","","",2,read
50493,Assault by corrosive substance NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL1z.00,"","","","",2,read
100389,[X]Assault by pesticides occurrn in residential institution,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U321.00,Residential institution,"","","",2,read
99109,"[X]Assault by pesticides, occurrence at unspecified place",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U32z.00,Unspecified place,"","","",2,read
97684,[X]Assault by gas+vapour occ school oth inst/pub admin area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U332.00,"","","","",2,read
107626,[X]Assault by gas+vapour occurrn at industr/construct area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U336.00,"","","","",2,read
65677,"[X]Assault by pesticides, occurrence on farm",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U327.00,"","","","",2,read
71727,[X]Assault unspecif chemical/noxous subst occ street/highway,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U354.00,"","","","",2,read
14693,Homicide and injury purposely inflicted by other persons,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL...00,"","","","",2,read
6227,[X]Stabbing,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E..11,"","","","",2,read
24254,Homicide or assault by unarmed fight or brawl,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL00.00,"","","","",2,read
11813,Stabbed in fight,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL64.00,"","","","",2,read
9941,Assault by other means,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLx..00,"","","","",2,read
16091,Homicide or assault by rape,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL01.00,"","","","",2,read
44600,Assault by cutting and stabbing instruments,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL6..00,Residential institution,"","","",2,read
26175,[V]Victim of torture,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,ZV4J800,"","","","",2,read
25072,Assault by cutting or stabbing NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL6z.00,"","","","",2,read
25935,[X]Assault by sharp object,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E..00,"","","","",2,read
17300,[V]Victim of crime and terrorism,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,ZV4J600,"","","","",2,read
23816,Homicidal stab of any part of body,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL62.00,"","","","",2,read
24605,Cut in fight,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL63.00,"","","","",2,read
20671,"[X]Assault by bodily force, occurrence on street / highway",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3K4.00,"","","","",2,read
31691,[X]Murder,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3...13,"","","","",2,read
31817,[X]Personality change after torture,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,Eu62015,"","","","",2,read
16918,Murder attempt NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxz300,"","","","",2,read
60516,"[X]Assault by sharp object, occurrence at unspecified place",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3Ez.00,Unspecified place,"","","",2,read
28420,[X]Homicide,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3...12,"","","","",2,read
38049,Murder successful NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxz400,"","","","",2,read
38755,"Homicide or assault by fight, brawl or rape NOS",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL0z.00,"","","","",2,read
24565,[X]Struck by thrown projected or falling object,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U110.00,"","","","",2,read
106967,Victim of human trafficking,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,14XF.00,"","","","",2,read
68993,"[X]Assault by blunt object, occurrence at unspecified place",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3Fz.00,Unspecified place,"","","",2,read
24224,Homicidal cut of any part of body,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL60.00,"","","","",2,read
53084,Late effects of homicide or assault,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLy..00,"","","","",2,read
42913,"[X]Assault by sharp object, occurrence on street / highway",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E4.00,"","","","",2,read
41298,[X]Personlty chang aft expos life-threat sit/victim/terrorsm,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,Eu62014,"","","","",2,read
59376,[X]Assault by sharp object occurrn at other specified place,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3Ey.00,Other specified places,"","","",2,read
53458,Homicidal puncture of any part of body,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL61.00,"","","","",2,read
71264,[X]Assault by sharp object occ at sch oth ins/pub adm area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E2.00,"","","","",2,read
66514,Homicide,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TL9..00,"","","","",2,read
60464,[X]Contact with knife sword/dagger occurrn on street/highwy,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U116400,"","","","",2,read
96649,[X]Assault oth+unsp firearm discharge occ unspecified place,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3Az.00,Unspecified place,"","","",2,read
73148,[X]Drowning + submersion while in bath-tub occurrn at home,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U130000,Home,"","","",2,read
71426,[X]Assault by sharp object occurrn at sports/athletics area,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E3.00,"","","","",2,read
56797,Assassination attempt NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxz100,"","","","",2,read
91601,Assassination successful NOS,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,TLxz200,"","","","",2,read
105543,"[X]Assault by gases and vapours, occurrence at home",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U330.00,Home,"","","",2,read
59906,[X]Drowning+submersn follow fall into bath-tub occ at home,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U131000,Home,"","","",2,read
99723,[X]Drowning+submersn while in swimming-pool occurrn at home,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U132000,Home,"","","",2,read
54260,[X]Assault by blunt object occurrn in resident institution,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3F1.00,Residential institution,"","","",2,read
103138,[X]Assault by sharp object occurrn in resident institution,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U3E1.00,Residential institution,"","","",2,read
112244,[X]Disch from other/unspecif firearms occ in resid instit'n,IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U11E100,Residential institution,"","","",2,read
98708,"[X]Handgun discharge, occurrence at unspecified place",IPV5,"Assault NOS, IPV",Mother assaulted NOS (hospital admission only),Suspected IPV (susp. IPV),IPV,U11Cz00,Unspecified place,"","","",2,read
10120,Seen in own home,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9N1C.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
40108,OOH report,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9b0w.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
16590,Home visit request by patient,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NF1.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
29403,Acute home visit,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NF8.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
1372,Spontaneous bruising,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,16B3.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
18170,Home visit request by relative,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NF3.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
1349,Marital problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
5130,Leg bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE4..11,"30pre/60post,days","",Aslt_algo_2,"",2,read
6104,Relationship problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HP.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
6070,Bruising symptom,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,16B..00,"30pre/60post,days","",Aslt_algo_2,"",2,read
36887,Health visitor follow up,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NFL.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
21454,Health visitor visits,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13G2.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
8845,Arm bruise,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE3..11,"30pre/60post,days","",Aslt_algo_2,"",2,read
9146,Health visitor,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,03FJ.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
723,Marital stress,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4.12,"30pre/60post,days","",Aslt_algo_2,"",2,read
6351,Home visit - no reply,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NFC.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
6191,O/E - bruising,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,2I15.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
36993,Health visitor note,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9b0H.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
8509,Report from Health Visitor,IPV6,Health visitor increasing concern,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9EV1.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
4883,"Contusion of face, scalp and neck NOS",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE0z.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
34169,Health visitor initial visit,IPV6,Seen by/referral to health visitor,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,9NFK.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
3551,Marital discord,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4211,"30pre/60post,days","",Aslt_algo_2,"",2,read
7565,"Contusion, thigh",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE40100,"30pre/60post,days","",Aslt_algo_2,"",2,read
9740,Bruise of head,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE0..12,"30pre/60post,days","",Aslt_algo_2,"",2,read
333,Marital conflict,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13H4200,"30pre/60post,days","",Aslt_algo_2,2,2,read
8197,"Bruise, trunk",IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE2..11,"30pre/60post,days","",Aslt_algo_2,"",2,read
9730,Paternity dispute,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13IG.00,"30pre/60post,days","",Aslt_algo_2,2,2,read
12142,Bruise of face,IPV6,Bruising & contusions,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,SE0..11,"30pre/60post,days","",Aslt_algo_2,"",2,read
4565,Marital counselling,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,6741.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
9551,[V]Marital problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,ZV61100,"30pre/60post,days","",Aslt_algo_2,"",2,read
3111,Girlfriend relationship problem,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HP100,"30pre/60post,days","",Aslt_algo_2,"",2,read
2830,Parental marital problems,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HP300,"30pre/60post,days","",Aslt_algo_2,2,2,read
19971,Parent/child conflict,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13W4.00,"30pre/60post,days","",Aslt_algo_2,"",2,read
4177,Parent relationship problem,IPV6,Parental conflict/relationship problems,Mother assaulted + high-risk presentations (algorithm),Suspected IPV (susp. IPV),IPV,13HP400,"30pre/60post,days","",Aslt_algo_2,2,2,read
