code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
365121000006110,99124,[X]Assault by oth specif means occurrn at indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365131000006113,99124,[X]Assault by oth specif means occurrn at trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365141000006115,99124,[X]Assault by oth specif means occurrn resident institution,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365151000006118,99124,[X]Assault by oth specif means occurrn sports/athletic area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365161000006116,99124,[X]Assault by oth+unspecif firearm discharge occurrn farm,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365171000006111,99124,[X]Assault by oth+unspecif firearm discharge occurrn home,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365191000006112,99124,[X]Assault by other specif means occurrn other specif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365201000006110,99124,[X]Assault by other specif means occurrn unspecified place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365211000006113,99124,[X]Assault by other specified chemicals+noxious substances,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365251000006114,99124,[X]Assault by othr specif means occurrn on street / highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365471000006117,99124,[X]Assault by pushing or placing victim before moving object,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365511000006110,99124,[X]Assault by rifl shotgun+larger firearm disch occ at home,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365521000006119,99124,[X]Assault by rifl shotgun+larger firearm disch occ on farm,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365551000006111,99124,[X]Assault by sharp object occ at sch oth ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365561000006113,99124,[X]Assault by sharp object occurrence at trade/service area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365571000006118,99124,[X]Assault by sharp object occurrn at indust/construct area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365581000006115,99124,[X]Assault by sharp object occurrn at other specified place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365591000006117,99124,[X]Assault by sharp object occurrn at sports/athletics area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365601000006113,99124,[X]Assault by sharp object occurrn in resident institution,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365641000006110,99124,"[X]Assault by sharp object, occurrence on street / highway",CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365651000006112,99124,[X]Assault by smoke fire + flames occurrn at unspecif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365661000006114,99124,[X]Assault by smoke fire + flames occurrn on street/highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365671000006119,99124,[X]Assault by smoke fire+flame occ sch oth ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365681000006116,99124,[X]Assault by smoke fire+flame occurrn at indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365691000006118,99124,[X]Assault by smoke fire+flame occurrn at trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365701000006118,99124,[X]Assault by smoke fire+flame occurrn resident institution,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365711000006115,99124,[X]Assault by smoke fire+flame occurrn sports/athlet area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365721000006111,99124,[X]Assault by smoke fire+flames occurrn at oth specif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365861000006110,99124,[X]Assault by unspecif chemical/noxious substance occ farm,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365871000006115,99124,[X]Assault by unspecif chemical/noxious substance occ home,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365901000006115,99124,[X]Assault by unspecified means occ sch oth ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365911000006117,99124,[X]Assault by unspecified means occurrn at unspecif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365921000006113,99124,[X]Assault by unspecified means occurrn indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365931000006111,99124,[X]Assault by unspecified means occurrn on street / highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365941000006118,99124,[X]Assault by unspecified means occurrn other specif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365951000006116,99124,[X]Assault by unspecified means occurrn resident institut'n,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365961000006119,99124,[X]Assault by unspecified means occurrn sport/athletic area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
365971000006114,99124,[X]Assault by unspecified means occurrn trade/service area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366001000006111,99124,[X]Assault drug medicam+biolog subs occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366011000006114,99124,[X]Assault hanging strangul+suffoc occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366021000006118,99124,[X]Assault oth specif chem+nox subs occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366031000006115,99124,[X]Assault oth specif chem+noxous sub occ indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366041000006113,99124,[X]Assault oth specif chem+noxous subs occ sport/athlet area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366051000006110,99124,[X]Assault oth specif chem+noxous subs occ trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366061000006112,99124,[X]Assault oth specif chem+noxous substn occ oth specif plce,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366071000006117,99124,[X]Assault oth specif chem+noxous substn occ unspecif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366081000006119,99124,[X]Assault oth+uns firarm discharge occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366091000006116,99124,[X]Assault oth+unsp firearm discharg occ indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366101000006110,99124,[X]Assault oth+unsp firearm discharge occ in resid instit'n,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366111000006113,99124,[X]Assault oth+unsp firearm discharge occ on street/highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366121000006117,99124,[X]Assault oth+unsp firearm discharge occ oth specif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366131000006119,99124,[X]Assault oth+unsp firearm discharge occ sport/athlet area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366141000006112,99124,[X]Assault oth+unsp firearm discharge occ trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366151000006114,99124,[X]Assault oth+unsp firearm discharge occ unspecified place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366161000006111,99124,[X]Assault rifl s'gun+larg firarm disch occ oth specif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366171000006116,99124,[X]Assault rifl s'gun+larg firearm disch occ resid instit'n,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366181000006118,99124,[X]Assault rifl s'gun+larg firearm disch occ street/highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366191000006115,99124,[X]Assault rifl s'gun+larg firearm disch occ unspecif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366201000006117,99124,[X]Assault rifl s'gun+lrg firarm disch occ sport/athlet area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366211000006119,99124,[X]Assault rifl s'gun+lrg firarm disch occ trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366221000006110,99124,[X]Assault rifl s'gun+lrg frarm disch occ indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366241000006115,99124,[X]Assault unsp chemicl/noxous subs occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366251000006118,99124,[X]Assault unspec chemic/noxous subst occ indust/constr area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366261000006116,99124,[X]Assault unspec chemical/noxous subst occ sport/athl area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366271000006111,99124,[X]Assault unspec chemicl/noxous subst occ trade/servce area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366281000006114,99124,[X]Assault unspecif chemical/noxous subst occ resid instit'n,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366291000006112,99124,[X]Assault unspecif chemical/noxous subst occ street/highway,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366301000006113,99124,[X]Assault unspecif chemicl/noxous subst occ oth specif plce,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366311000006111,99124,[X]Assault unspecif chemicl/noxous subst occ unspecif place,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
366411000006118,99124,[X]Asslt rifl s'gun+lrg frarm disch occ sch/ins/pub adm area,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
427621000006110,99124,[X]Strangled,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
696101000006116,99124,Mugged,CM2,"Assault NOS, CM","CM NOS, incl. physical or sexual abuse",CM,CM,U380.00,Home,"","","",1,Aurum_medcode,52684005,87673015
2474290010,11572,History of domestic violence,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14X3.00,"","","",1,1,Aurum_medcode,412732008,2474290010
314681000000113,12684,Victim of domestic violence,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14X8.00,"","","",1,1,Aurum_medcode,205171000000107,314681000000113
138831000000117,19017,Reporting of significant event,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9g0..00,"","","",1,3,Aurum_medcode,819231000000105,2134141000000114
406249014,7278,Child at risk-case conference,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9F2..00,"","","",1,3,Aurum_medcode,271454007,406249014
455522011,93502,[V]Family history of sibling abuse NOS,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD.00,"","","",1,1,Aurum_medcode,429746005,2695471013
455523018,93502,[V]Family history of sibling abuse by family member NOS,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD.00,"","","",1,1,Aurum_medcode,429746005,2695471013
2695471013,93502,History of domestic abuse,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14XD.00,"","","",1,1,Aurum_medcode,429746005,2695471013
1690571000000114,104309,Review case conference,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,3879.00,"","","",1,1,Aurum_medcode,762781000000106,1690571000000114
2270041000000118,107316,Victim of domestic abuse,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14XG.00,"","","",1,1,Aurum_medcode,879911000000102,2270041000000118
331645013,23777,Child battering and other maltreatment,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55z11,"","","",1,1,Aurum_medcode,418189009,2576627019
331646014,23777,Child battering or other maltreatment by parent,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55z11,"","","",1,1,Aurum_medcode,418189009,2576627019
331648010,23777,Child battering or other maltreatment by person NOS,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55z11,"","","",1,1,Aurum_medcode,418189009,2576627019
362289010,23777,Child abuse,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55z11,"","","",1,1,Aurum_medcode,418189009,2576627019
547681000006116,23777,Child battering or other maltreatment by other spec person,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN55z11,"","","",1,1,Aurum_medcode,418189009,2576627019
1210175014,101657,Conference report,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9Ee0100,"","","",1,1,Aurum_medcode,371539003,1210175014
285073015,25273,Child at risk case conference status,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9F2Z.00,"","","",1,3,Aurum_medcode,308560007,451918019
1690531000000112,105233,Initial case conference,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,387A.00,"","","",1,1,Aurum_medcode,762761000000102,1690531000000112
2203601000000111,105329,History of being victim of domestic violence,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,14XE.00,"","","",1,1,Aurum_medcode,850441000000102,2203601000000111
250211013,23700,Abandoned child,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,133I.00,"","","",1,1,Aurum_medcode,160507001,250211013
"",111048,"",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,12K7.00,"","","",1,3,Aurum_medcode,"",""
850721000006111,46560,[X]Munchausen's by proxy,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,Eu6y200,"","","",1,1,Aurum_medcode,95637005,1235930015
21221000000117,8174,NA52-Magistrate's care order,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ET..00,"","","",1,1,Aurum_medcode,5401000000101,31281000000119
7982441000006114,8174,NA52 order,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ET..00,"","","",1,1,Aurum_medcode,5401000000101,31281000000119
263136014,33009,A/N care: H/O child abuse,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,6254.00,"","","",1,3,Aurum_medcode,169595006,263136014
1780503011,49622,Child affected by Munchausen's by proxy,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,SN57200,"","","",1,1,Aurum_medcode,401316003,1780503011
335224015,28484,[X]Other maltreatment syndromes,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335225019,28484,"[X]Other maltreatment syndromes, by spouse or partner",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335226018,28484,"[X]Other maltreatment syndromes, by parent",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335227010,28484,"[X]Other maltreatment syndromes, by acquaintance or friend",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335228017,28484,"[X]Other maltreatment syndromes, by official authorities",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335229013,28484,"[X]Other maltreatment syndromes, by other specified persons",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
335230015,28484,"[X]Other maltreatment syndromes, by unspecified person",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817361000006114,28484,"[X]Maltreatment, by spouse or partner",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817371000006119,28484,"[X]Maltreatment, by parent",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817381000006116,28484,"[X]Maltreatment, by acquaintance or friend",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817391000006118,28484,"[X]Maltreatment, by official authorities",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817401000006116,28484,"[X]Maltreatment, by other specified persons",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
1817411000006118,28484,"[X]Maltreatment, by unspecified person",CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
6913021000006115,28484,Abuse,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,U3N0.00,"","","",1,1,Aurum_medcode,417928002,2576623015
13141000000113,61921,NA52 - care order NOS,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ETZ.00,"","","",1,1,Aurum_medcode,13891000000108,32771000000116
7998741000006116,61921,NA52 care order status,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ETZ.00,"","","",1,1,Aurum_medcode,13891000000108,32771000000116
13121000000118,73014,NA52 - fee paid,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ET3.00,"","","",1,1,Aurum_medcode,1881000000107,13121000000118
13101000000110,104126,NA52 care order completed,CM2,Child maltreatment NOS,"CM NOS, incl. physical or sexual abuse",CM,CM,9ET1.00,"","","",1,1,Aurum_medcode,1871000000105,13101000000110
404273016,14693,Late effect of homicide or assault,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL...00,"","","",1,1,Aurum_medcode,219254009,2871713017
12489181000006116,14693,Late effect of homicide or assault,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL...00,"","","",1,1,Aurum_medcode,219254009,2871713017
457074015,7387,History of sexual abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14X1.00,"","","",1,1,Aurum_medcode,313216003,457074015
324771011,3879,Sexual abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,SN57100,"","","",1,1,Aurum_medcode,213017001,324771011
335207014,3750,"[X]Sexual assault by bodily force, occurrence at home",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
335214011,3750,"[X]Sexual assault by bodily force, occurrence on farm",CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
370402013,3750,Sexual assault,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426671000006114,3750,[X]Sexual assault by bodil forc occ sch oth ins/pub adm area,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426691000006110,3750,[X]Sexual assault by bodily force occurrn indust/constr area,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426701000006110,3750,[X]Sexual assault by bodily force occurrn on street/highway,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426711000006113,3750,[X]Sexual assault by bodily force occurrn oth specif place,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426721000006117,3750,[X]Sexual assault by bodily force occurrn resident instit'n,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426731000006119,3750,[X]Sexual assault by bodily force occurrn sport/athlet area,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426741000006112,3750,[X]Sexual assault by bodily force occurrn trade/servce area,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
426751000006114,3750,[X]Sexual assault by bodily force occurrn unspecified place,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,TL01.11,"","","",1,1,Aurum_medcode,248110007,370402013
424431000006117,7816,Rape,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3L..11,"","","",1,1,Aurum_medcode,248111006,370404014
457072016,8170,History of abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14X..00,"","","",1,1,Aurum_medcode,313214000,457072016
339326011,22840,Victim of sexual abuse,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,14X6.00,"","","",1,1,Aurum_medcode,225826001,339326011
460856011,1368,Circumcision,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV50212,"","","",1,4,Aurum_medcode,72310004,120152013
1227697013,1368,[V]Routine circumcision,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,ZV50212,"","","",1,4,Aurum_medcode,72310004,120152013
399421000006117,8376,Non-accidental injury,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,U3...11,"","","",1,1,Aurum_medcode,420025004,2576624014
273360016,19925,Ritual circumcision,CM2,Physical or sexual abuse,"CM NOS, incl. physical or sexual abuse",CM,CM,7C25600,"","","",1,4,Aurum_medcode,176561009,273360016
