code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
366221000006110,60116,[X]Assault rifl s'gun+lrg frarm disch occ indust/constr area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366241000006115,60116,[X]Assault unsp chemicl/noxous subs occ sch/ins/pub adm area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366251000006118,60116,[X]Assault unspec chemic/noxous subst occ indust/constr area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366261000006116,60116,[X]Assault unspec chemical/noxous subst occ sport/athl area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366271000006111,60116,[X]Assault unspec chemicl/noxous subst occ trade/servce area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366281000006114,60116,[X]Assault unspecif chemical/noxous subst occ resid instit'n,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366291000006112,60116,[X]Assault unspecif chemical/noxous subst occ street/highway,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366301000006113,60116,[X]Assault unspecif chemicl/noxous subst occ oth specif plce,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366311000006111,60116,[X]Assault unspecif chemicl/noxous subst occ unspecif place,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
366411000006118,60116,[X]Asslt rifl s'gun+lrg frarm disch occ sch/ins/pub adm area,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
427621000006110,60116,[X]Strangled,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
696101000006116,60116,Mugged,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U350.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331653017,109859,Assault by homicidal burns NOS,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
335110011,109859,Assault by fire and burning,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365761000006117,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at unspecified place",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365771000006112,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at industrial and construction area",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365781000006110,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence on street and highway",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365791000006113,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at other specified place",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365801000006114,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence in residential institution",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365811000006112,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at sports and athletics area",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365821000006116,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at trade and service area",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365831000006118,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at home",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
365841000006111,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence on farm",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
366231000006113,109859,"[X]Assault by steam, hot vapours and hot objects, occurrence at school, other institution and public administrative area",IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
495511000006118,109859,Assault by fire,IPV1,"Assault NOS, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3D0.00,Home,"","",1,2,Aurum_medcode,219231000,331651015
1817351000006112,104695,Maltreatment,IPV1,"Physical abuse, IPV","IPV, NOS (incl. physical/sexual abuse)",IPV,IPV,U3P..00,"","","",1,2,Aurum_medcode,823091000000107,2142611000000114
460453012,16611,"[V]Pregnant state, incidental",IPV2,"Pregnant state, incidental",Mother assaulted + child protection recording or pregnant incident,IPV,IPV,ZV22300,45days,"",Aslt_algo_1,"",2,Aurum_medcode,77386006,128451012
460456016,16611,[V]Unspecified pregnant state,IPV2,"Pregnant state, incidental",Mother assaulted + child protection recording or pregnant incident,IPV,IPV,ZV22300,45days,"",Aslt_algo_1,"",2,Aurum_medcode,77386006,128451012
251128014,25033,Child/parent violence,IPV3,Parental domestic violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13W4000,"","","",2,2,Aurum_medcode,161064007,251128014
251109019,11246,At risk violence in the home,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13VF.00,"","","",2,2,Aurum_medcode,161051006,251109019
397773012,464,Domestic problems,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13HT115,"","","",2,3,Aurum_medcode,266949007,397773012
457072016,8170,History of abuse,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14X..00,"","","",1,2,Aurum_medcode,313214000,457072016
250837017,11965,Family member on protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13IN.00,"","","",2,2,Aurum_medcode,160888002,250837017
1707311000000116,106303,Adult safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Ngj.00,"","","",2,1,Aurum_medcode,766561000000109,1707311000000116
138841000000114,32863,Review of significant event,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9g1..00,"","","",2,2,Aurum_medcode,819261000000100,2134201000000119
142281000000116,38935,Multi-professional risk assessment done,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Oh3.00,"","","",2,2,Aurum_medcode,93461000000100,142281000000116
1139741000000110,99861,Under multi-agency care,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9NNY.00,"","","",2,2,Aurum_medcode,512521000000100,1139741000000110
250839019,30737,Family member removed from protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13IP.00,"","","",2,2,Aurum_medcode,160890001,250839019
156981000000111,51033,Resolution of significant event,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9g2..00,"","","",2,2,Aurum_medcode,819251000000103,2134181000000118
515271000000110,93646,Family member on child protection register,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13Ig.00,"","","",2,2,Aurum_medcode,293371000000108,515271000000110
1143741000000113,102759,Referral to safeguarding adults team,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,8Hkc.00,"","","",2,2,Aurum_medcode,514331000000104,1143741000000113
1480317012,53123,Significant,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9c40.00,"","","",2,2,Aurum_medcode,386134007,1480317012
2115371000000111,105018,Child no longer safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9NgB.00,"","","",2,2,Aurum_medcode,810771000000107,2115371000000111
"",111519,"",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,98G0.00,"","","",2,2,Aurum_medcode,"",""
2203601000000111,105329,History of being victim of domestic violence,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,14XE.00,"","","",1,2,Aurum_medcode,850441000000102,2203601000000111
250676018,42454,Battered husband - history,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,13HC.00,"","","",2,2,Aurum_medcode,160801005,250676018
324767013,23508,Battered husband,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,SN56400,"","","",2,2,Aurum_medcode,213013002,324767013
1707391000000113,106776,Adult no longer safeguarding concern,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Ngk.00,"","","",2,3,Aurum_medcode,766601000000109,1707391000000113
2412661000000118,109976,Safeguarding adults protection plan completed,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,8CMh.00,"","","",2,2,Aurum_medcode,943021000000103,2412661000000118
142291000000119,60980,Multi-professional risk assessment default,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,9Oh4.00,"","","",2,2,Aurum_medcode,93471000000107,142291000000119
1922961000006110,109194,"DASH (Domestic Abuse, Stalking and Harassment and Honour Based Violence) 2009 Risk Checklist",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,38Qm.00,"","","",2,2,Aurum_medcode,886191000000106,2283861000000110
1923031000006114,110111,Generic Risk Indicators (National Risk Framework to Support the Assessment of Children and Young People),IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,38Qt.00,"","","",2,2,Aurum_medcode,928751000000101,2380281000000116
330014018,106540,Accidental drowning and submersion,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
330044015,106540,Other accidental drowning and submersion,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
330048017,106540,Other accidental drowning and submersion NOS,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
330049013,106540,Accidental drowning and submersion NOS,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
333526017,106540,[X]Accidental drowning and submersion,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
333575016,106540,[X]Drowning and submersion while in natural water,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
333597019,106540,[X]Other specified drowning and submersion,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378491000006118,106540,"[X]Drowning and submersion following fall into natural water, occurrence at other specified place",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378501000006114,106540,"[X]Drowning and submersion following fall into natural water, occurrence at trade and service area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378581000006117,106540,"[X]Drowning and submersion following fall into natural water, occurrence at sports and athletics area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378591000006119,106540,"[X]Drowning and submersion following fall into natural water, occurrence at school, other institution and public administrative area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378601000006110,106540,"[X]Drowning and submersion following fall into natural water, occurrence at unspecified place",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378661000006111,106540,"[X]Drowning and submersion while in natural water, occurrence at sports and athletics area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378671000006116,106540,"[X]Drowning and submersion while in natural water, occurrence at trade and service area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378681000006118,106540,"[X]Drowning and submersion while in natural water, occurrence at industrial and construction area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378691000006115,106540,"[X]Drowning and submersion while in natural water, occurrence at school, other institution and public administrative area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378701000006115,106540,"[X]Drowning and submersion while in natural water, occurrence at other specified place",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378711000006117,106540,"[X]Drowning and submersion while in natural water, occurrence at unspecified place",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378761000006119,106540,"[X]Drowning and submersion while in natural water, occurrence in residential institution",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378771000006114,106540,"[X]Drowning and submersion while in natural water, occurrence on street and highway",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378801000006111,106540,"[X]Drowning and submersion following fall into natural water, occurrence in residential institution",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378811000006114,106540,"[X]Drowning and submersion following fall into natural water, occurrence on street and highway",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378841000006113,106540,"[X]Drowning and submersion following fall into natural water, occurrence on farm",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378851000006110,106540,"[X]Drowning and submersion following fall into natural water, occurrence at home",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
378951000006118,106540,[X]Drowning and submersion following fall into natural water,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
379191000006116,106540,"[X]Drowning and submersion while in natural water, occurrence at home",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
379201000006118,106540,"[X]Drowning and submersion while in natural water, occurrence on farm",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
379371000006115,106540,"[X]Drowning and submersion following fall into natural water, occurrence at industrial and construction area",IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
405171000006115,106540,[X]Oth specif drowng+submers occ sch oth inst/pub adm area,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
405181000006117,106540,[X]Oth specif drowning+submersn occurrn indust/constr area,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
405191000006119,106540,[X]Oth specif drowning+submersn occurrn trade/service area,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
413751000006111,106540,[X]Other specif drowning + submersn occurrn in resid inst'n,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
413761000006113,106540,[X]Other specif drowning + submersn occurrn street/highway,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
413771000006118,106540,[X]Other specif drowning+submersion occurrn unspecif place,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
413781000006115,106540,[X]Other specif drowning+submersn occurrn oth specif place,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
413791000006117,106540,[X]Other specif drowning+submersn occurrn sport/athlet area,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
415281000006111,106540,[X]Other specified drowning and submersion occurrn at home,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
415291000006114,106540,[X]Other specified drowning and submersion occurrn on farm,IPV3,Parental intimate partner violence NOS,Suspected IPV NOS,Suspected IPV (susp. IPV),IPV,U13y000,Home,"","",2,2,Aurum_medcode,217748000,330014018
335207014,49606,"[X]Sexual assault by bodily force, occurrence at home",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
335214011,49606,"[X]Sexual assault by bodily force, occurrence on farm",IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
370402013,49606,Sexual assault,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426671000006114,49606,[X]Sexual assault by bodil forc occ sch oth ins/pub adm area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426691000006110,49606,[X]Sexual assault by bodily force occurrn indust/constr area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426701000006110,49606,[X]Sexual assault by bodily force occurrn on street/highway,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426711000006113,49606,[X]Sexual assault by bodily force occurrn oth specif place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426721000006117,49606,[X]Sexual assault by bodily force occurrn resident instit'n,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426731000006119,49606,[X]Sexual assault by bodily force occurrn sport/athlet area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426741000006112,49606,[X]Sexual assault by bodily force occurrn trade/servce area,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
426751000006114,49606,[X]Sexual assault by bodily force occurrn unspecified place,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L2.00,"","","",1,2,Aurum_medcode,248110007,370402013
457074015,7387,History of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X1.00,"","","","",2,Aurum_medcode,313216003,457074015
324771011,3879,Sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,SN57100,"","","","",2,Aurum_medcode,213017001,324771011
424431000006117,7816,Rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..11,"","","","",2,Aurum_medcode,248111006,370404014
339326011,22840,Victim of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,14X6.00,"","","","",2,Aurum_medcode,225826001,339326011
461188013,12264,[V]Observation following alleged rape or seduction,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,Aurum_medcode,171403008,265590014
1227806013,12264,[V]Observation following alleged seduction,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,Aurum_medcode,171403008,265590014
1227807016,12264,[V]Observation following alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,Aurum_medcode,171403008,265590014
650051000006113,12264,Exam. for alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,Aurum_medcode,171403008,265590014
4643721000006117,12264,Examination for alleged rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,ZV71511,"","","","",2,Aurum_medcode,171403008,265590014
335205018,36338,[X]Attempted rape,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..00,"","","","",2,Aurum_medcode,39379000,66028010
335206017,36338,Forcible sexual assault,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3L..00,"","","","",2,Aurum_medcode,39379000,66028010
2548318010,35408,At risk of sexual abuse,IPV4,"Sexual abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,13ZW.00,"","","","",2,Aurum_medcode,417361000,2548318010
331644012,20956,Assault by cutting or stabbing NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331650019,20956,Assault by other means,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331664019,20956,Assault by other specified means,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331666017,20956,Assault by other means NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331667014,20956,Assault,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331669012,20956,Assassination attempt NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331670013,20956,Assassination successful NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331671012,20956,Murder attempt NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331672017,20956,Murder successful NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
331673010,20956,Assault by means NOS,IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
334979010,20956,"[X]Assault by corrosive substance, occurrence at home",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
334986019,20956,"[X]Assault by corrosive substance, occurrence on farm",IPV4,"Physical abuse, IPV","Suspected IPV, physical or sexual abuse",Suspected IPV (susp. IPV),IPV,U3K0.00,Home,"","","",2,Aurum_medcode,52684005,87673015
