code,medcode_gold,coding_term,ACE_indicator_code,indicator_specific,indicator_1,indicator_2,domain,code_original,severity,cut_off,scale,reference_std,individual,system,SnomedCTConceptId,SnomedCTDescriptionId
Y188,"","Poisoning by and exposure to pesticides, undetermined intent",HPRCM6,Poisoning by or exposure to substances,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,Y188,"","","",2,1,ICD-10,"",""
Y189,"","Poisoning by and exposure to pesticides, undetermined intent",HPRCM6,Poisoning by or exposure to substances,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,Y189,"","","",2,1,ICD-10,"",""
H356,"",Retinal haemorrhage,HPRCM6,Subdural haematoma/retinal haemorrhage,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,H356,"","","",2,1,ICD-10,"",""
I620,"",Subdural haemorrhage (acute)(nontraumatic),HPRCM6,Subdural haematoma/retinal haemorrhage,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,I620,"","","","",1,ICD-10,"",""
S066,"",Traumatic subarachnoid haemorrhage,HPRCM6,Subdural haematoma/retinal haemorrhage,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,S066,"","","",2,1,ICD-10,"",""
S065,"",Traumatic subdural haemorrhage,HPRCM6,Traumatic subdural haemorrhage,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,S065,"","","","",1,ICD-10,"",""
S064,"",Epidural haemorrhage,HPRCM6,Subarachnoid haemorrhage other,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,S064,"","","","",1,ICD-10,"",""
I615,"","Intracerebral haemorrhage, intraventricular",HPRCM6,Subarachnoid haemorrhage other,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,I615,"","","","",1,ICD-10,"",""
P528,"",Other intracranial (nontraumatic) haemorrhages of fetus and newborn,HPRCM6,Subarachnoid haemorrhage other,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,P528,"","","","",1,ICD-10,"",""
I692,"",Sequelae of other nontraumatic intracranial haemorrhage,HPRCM6,Subarachnoid haemorrhage other,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,I692,"","","","",1,ICD-10,"",""
X598,"",Exposure to unspecified factor,HPRCM7,Exposure to unspecified factor,Child harm by undetermined intent - exposure to unspecified factor,Harm by undetermined intent,HRP-CM,X598,"","","","",1,ICD-10,"",""
X590,"",Exposure to unspecified factor,HPRCM7,Exposure to unspecified factor,Child harm by undetermined intent - exposure to unspecified factor,Harm by undetermined intent,HRP-CM,X590,Home,"","","",1,ICD-10,"",""
X591,"",Exposure to unspecified factor,HPRCM7,Exposure to unspecified factor,Child harm by undetermined intent - exposure to unspecified factor,Harm by undetermined intent,HRP-CM,X591,Residential institution,"","","",1,ICD-10,"",""
X599,"",Exposure to unspecified factor,HPRCM7,Exposure to unspecified factor,Child harm by undetermined intent - exposure to unspecified factor,Harm by undetermined intent,HRP-CM,X599,Unspecified place,"","","",1,ICD-10,"",""
E9888,"",Injurybyotherspecifiedmeansundeterminedwhetheraccidentallyorpurposelyinflicted,HPRCM6,"Rarer events, NOS (incl. by firearm, drownings, SID)","Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,E9888,"","","","",1,ICD-9,"",""
7980,"",Sudden infant death syndrome,HPRCM6,Sudden infant death (narrow indicator),"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,7K1P.00,"","","","",1,ICD-9,"",""
E9803,"",Poisoningbytranquilizersandotherpsychotropicagentsundeterminedwhetheraccidentallyorpurposelyinflicted,HPRCM6,Poisoning by or exposure to substances,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,E9803,"","","","",1,ICD-9,"",""
430,"",Subarachnoidhemorrhage,HPRCM6,Subdural haematoma/retinal haemorrhage,"Child harm by undetermined intent - rare injuries & life-threatening events (retinal haemorrhages, drownings, SUDI, firearm etc.)",Harm by undetermined intent,HRP-CM,C380.00,"","","","",1,ICD-9,"",""
T730,"",Effects of hunger,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,T730,"","","","",1,ICD-10,"",""
T731,"",Effects of thirst,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,T731,"","","","",1,ICD-10,"",""
T733,"",Exhaustion due to excessive exertion,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,T733,"","","","",1,ICD-10,"",""
T732,"",Exhaustion due to exposure,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,T732,"","","","",1,ICD-10,"",""
Z594,"",Lack of adequate food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,Z594,"","","","",1,ICD-10,"",""
X53,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X53,"","","","",1,ICD-10,"",""
X530,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X530,"","","","",1,ICD-10,"",""
X531,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X531,"","","","",1,ICD-10,"",""
X532,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X532,"","","","",1,ICD-10,"",""
X533,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X533,"","","","",1,ICD-10,"",""
X534,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X534,"","","","",1,ICD-10,"",""
X535,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X535,"","","","",1,ICD-10,"",""
X536,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X536,"","","","",1,ICD-10,"",""
X537,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X537,"","","","",1,ICD-10,"",""
X538,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X538,"","","","",1,ICD-10,"",""
X539,"",Lack of food,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X539,"","","","",1,ICD-10,"",""
X54,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X54,"","","","",1,ICD-10,"",""
X540,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X540,"","","","",1,ICD-10,"",""
X541,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X541,"","","","",1,ICD-10,"",""
X542,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X542,"","","","",1,ICD-10,"",""
X543,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X543,"","","","",1,ICD-10,"",""
X544,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X544,"","","","",1,ICD-10,"",""
X545,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X545,"","","","",1,ICD-10,"",""
X546,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X546,"","","","",1,ICD-10,"",""
X547,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X547,"","","","",1,ICD-10,"",""
X548,"",Lack of water,HPRCM8,Severe signs of deprivation or potential malnutrition (incl. lack of food/water),"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,X548,"","","","",1,ICD-10,"",""
R620,"",Delayed milestone,HPRCM8,Failure to thrive,"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,R620,"","","","",1,ICD-10,"",""
R629,"","Lack of expected normal physiological development, unspecified",HPRCM8,Failure to thrive,"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,R629,"","","","",1,ICD-10,"",""
R628,"",Other lack of expected normal physiological development,HPRCM8,Failure to thrive,"Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,R628,"","","","",1,ICD-10,"",""
E46,"",Unspecified protein-energy malnutrition,HPRCM8,"Potential failure of provision - Failure to thrive (lack of physiological development, malnutrition)","Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,E46,"","","",2,1,ICD-10,"",""
E43,"",Unspecified severe protein-energy malnutrition,HPRCM8,"Potential failure of provision - Failure to thrive (lack of physiological development, malnutrition)","Failure to thrive (excessive thirst, suspected malnutrition)",Potential failure to provide,HRP-CM,E43,"","","","",1,ICD-10,"",""
252307014,1372,Spontaneous bruising,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,16B3.00,"","","","",1,Aurum_medcode,161887000,252307014
1222490014,1372,[D]Spontaneous bruising,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,16B3.00,"","","","",1,Aurum_medcode,161887000,252307014
494279018,5130,Leg bruise,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE4..11,"","","","",1,Aurum_medcode,45613006,494279018
252304019,6070,Bruising symptom,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,16B..00,"","","","",1,Aurum_medcode,161885008,252304019
252308016,6070,Bruising symptom NOS,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,16B..00,"","","","",1,Aurum_medcode,161885008,252304019
500928017,8845,Arm bruise,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE3..11,"","","","",1,Aurum_medcode,68142008,500928017
256132019,6191,O/E - bruising,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,2I15.00,"","","","",1,Aurum_medcode,164624008,256132019
322753017,4883,Superficial bruising of head and neck,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE0z.00,"","","","",1,Aurum_medcode,283135004,421623018
1234937013,7565,"Contusion, thigh",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE40100,"","","","",1,Aurum_medcode,84416003,1234937013
390476018,9740,Bruise of head,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE0..12,"","","","",1,Aurum_medcode,735645009,3683420010
1228714014,8197,"Bruise, trunk",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE2..11,"","","","",1,Aurum_medcode,36787001,1228714014
473551011,12142,Bruise of face,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE0..11,"","","","",1,Aurum_medcode,125668004,473551011
1230850015,3555,"Contusion, ear",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE05.00,"","","","",1,Aurum_medcode,50228009,1230850015
320699015,12770,Cerebral laceration and contusion NOS,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
402921014,12770,Cerebral laceration and contusion,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
39841000006117,12770,Oth cerebral laceration/contusion + open intracranial wound,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
39851000006115,12770,Oth cerebral laceration/contusion no open intracranial wound,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
524321000006119,12770,Brain cont + open intracranial wound + concussion unspec,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
524331000006116,12770,Brain cont + open intracranial wound + LOC unspec duration,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
524351000006111,12770,Brain cont + open intracranial wound + unspec state consc,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
524401000006115,12770,Brain cont no open intracranial wound + concussion unspec,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
524411000006117,12770,Brain cont no open intracranial wound + LOC unspec duration,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..00,"","","","",1,Aurum_medcode,269144002,402921014
504540016,36318,"Contusion, scapular area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30100,"","","","",1,Aurum_medcode,80907003,504540016
496969011,37479,"Contusion, interscapular region",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23000,"","","","",1,Aurum_medcode,54499003,496969011
322823018,36594,"Contusion, hip and thigh",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE40z00,"","","","",1,Aurum_medcode,211519000,322823018
322824012,36594,"Contusion, hip and thigh NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE40z00,"","","","",1,Aurum_medcode,211519000,322823018
390673018,48325,Cerebellar laceration and contusion,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..11,"","","","",1,Aurum_medcode,262687004,390673018
390674012,105701,Cortex laceration and contusion,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,S61..12,"","","","",1,Aurum_medcode,262688009,390674012
325464012,52397,[X]Contusion of other and unspecified parts of foot,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu9000,"","","","",1,Aurum_medcode,74814004,124249016
222521000000119,52397,Contusion of foot,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu9000,"","","","",1,Aurum_medcode,74814004,124249016
325447014,52772,Contusion of lower leg,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu8000,"","","","",1,Aurum_medcode,45613006,76055019
322801017,59606,Contusion wrist or hand,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu6000,"","","","",1,Aurum_medcode,211506004,322801017
322807018,59606,"Contusion, wrist and hand NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu6000,"","","","",1,Aurum_medcode,211506004,322801017
325414017,59606,[X]Contusion of other parts of wrist and hand,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,Syu6000,"","","","",1,Aurum_medcode,211506004,322801017
1230851016,21263,Bruise of ear,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE05.11,"","","","",1,Aurum_medcode,50228009,1230851016
496494018,34284,Bruise of mandibular joint area,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE06.00,"","","","",1,Aurum_medcode,52945003,496494018
526991000006110,46591,Bruise of periocular tissue,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE11.12,"","","","",1,Aurum_medcode,417654008,2549872015
593021000006113,46591,Contusion of ocular adnexa and periocular tissues,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE11.12,"","","","",1,Aurum_medcode,417654008,2549872015
527021000006112,27711,Easy bruising,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,16B2.00,"","","","",1,Aurum_medcode,424131007,2643229013
322850011,1084,"Contusion with skin intact, NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE...00,"","","","",1,Aurum_medcode,105618004,169739016
405394012,1084,Haematoma with intact skin,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE...00,"","","","",1,Aurum_medcode,105618004,169739016
592651000006119,1084,Contusion with intact skin,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE...00,"","","","",1,Aurum_medcode,105618004,169739016
322804013,29889,"Contusion hand, dorsum",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32300,"","","","",1,Aurum_medcode,211509006,322804013
322803019,30204,"Contusion hand, palm",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32200,"","","","",1,Aurum_medcode,211508003,322803019
322785019,17087,Contusion of coccyx,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23300,"","","","",1,Aurum_medcode,211492005,322785019
403009018,6996,"Contusion of face, scalp and neck, excluding eye(s)",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE0..00,"","","","",1,Aurum_medcode,269214009,403009018
750661000000116,97729,Contusion of infraorbital nerve,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SJ18.00,"","","","",1,Aurum_medcode,441519008,2816432011
422660016,22308,Contusion of lower back,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23200,"","","","",1,Aurum_medcode,284062002,422660016
592711000006111,22308,Contusion of lower back,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23200,"","","","",1,Aurum_medcode,284062002,422660016
322689015,8896,Contusion of toe(s) with damage to nail,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SD7y200,"","","","",1,Aurum_medcode,211438006,322689015
322806010,57061,"Contusion wrist, dorsum",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32500,"","","","",1,Aurum_medcode,211511002,322806010
322805014,45488,"Contusion wrist, volar",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32400,"","","","",1,Aurum_medcode,211510001,322805014
322774016,14906,"Contusion, abdominal wall NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE22.00,"","","","",1,Aurum_medcode,37907001,63241014
592811000006119,14906,Contusion of abdominal wall,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE22.00,"","","","",1,Aurum_medcode,37907001,63241014
1231407012,5139,"Contusion, ankle",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE42100,"","","","",1,Aurum_medcode,55042009,1231407012
322827017,29090,"Contusion, ankle and foot, excluding toe(s)",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE42z00,"","","","",1,Aurum_medcode,211523008,322827017
322831011,29090,"Contusion, ankle and foot NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE42z00,"","","","",1,Aurum_medcode,211523008,322827017
1231248012,61258,"Contusion, axillary area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30200,"","","","",1,Aurum_medcode,53759006,1231248012
322787010,5586,"Contusion, back NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23.00,"","","","",1,Aurum_medcode,11437003,19788015
592881000006114,5586,Contusion of back,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23.00,"","","","",1,Aurum_medcode,11437003,19788015
364226017,12503,"Contusion, breast",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE20.00,"","","","",1,Aurum_medcode,111722002,364226017
222501000000111,6998,Contusion of buttock,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE23100,"","","","",1,Aurum_medcode,68893001,114430017
495030013,17978,"Contusion, cheek",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE01.00,"","","","",1,Aurum_medcode,4821001,495030013
592931000006115,4954,Contusion of chest,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE21.00,"","","","",1,Aurum_medcode,10050004,17535015
322796010,53075,"Contusion, clavicular area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE30400,"","","","",1,Aurum_medcode,211501009,322796010
322799015,43606,"Contusion, elbow or forearm",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE31z00,"","","","",1,Aurum_medcode,211504001,322799015
322800016,43606,"Contusion, elbow and forearm NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE31z00,"","","","",1,Aurum_medcode,211504001,322799015
1235696010,11254,"Contusion, elbow area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE31100,"","","","",1,Aurum_medcode,91613004,1235696010
403011010,4838,Contusion of eye,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE1z.00,"","","","",1,Aurum_medcode,367423000,491972015
322766017,17870,"Contusion, eyeball",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE13.00,"","","","",1,Aurum_medcode,211483007,322766017
322818018,27745,"Contusion, finger NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33.00,"","","","",1,Aurum_medcode,69787006,501393015
403013013,27745,"Contusion, finger, unspecified",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33.00,"","","","",1,Aurum_medcode,69787006,501393015
501393015,27745,"Contusion, finger",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33.00,"","","","",1,Aurum_medcode,69787006,501393015
322817011,38656,"Contusion, finger, multiple",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33300,"","","","",1,Aurum_medcode,211515006,322817011
322816019,5320,"Contusion, fingernail (includes subungual haematoma)",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE33200,"","","","",1,Aurum_medcode,211514005,322816019
1232056019,30087,"Contusion, flank",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE22100,"","","","",1,Aurum_medcode,60211009,1232056019
1229565013,10616,"Contusion, forearm area",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE31000,"","","","",1,Aurum_medcode,39812007,1229565013
347972012,15860,"Contusion, forehead",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE00.00,"","","","",1,Aurum_medcode,110244000,347972012
322788017,30347,"Contusion, genital organs",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE24z00,"","","","",1,Aurum_medcode,211495007,322788017
322792012,30347,"Contusion, genital organs NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE24z00,"","","","",1,Aurum_medcode,211495007,322788017
1222653018,27517,"Contusion, groin",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE22200,"","","","",1,Aurum_medcode,21643007,1222653018
1495241011,9926,"Contusion, gum",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE04.00,"","","","",1,Aurum_medcode,262637006,1495241011
322802012,12253,"Contusion, hand, excluding finger",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE32000,"","","","",1,Aurum_medcode,211507008,322802012
1230141015,18589,"Contusion, hip",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE40000,"","","","",1,Aurum_medcode,44801007,1230141015
1222991015,5952,"Contusion, knee",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE41100,"","","","",1,Aurum_medcode,22878006,1222991015
322825013,42121,"Contusion, knee and lower leg",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE41.00,"","","","",1,Aurum_medcode,211521005,322825013
322826014,42121,"Contusion, knee and lower leg NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE41.00,"","","","",1,Aurum_medcode,211521005,322825013
499866018,8434,"Contusion, lip",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE03.00,"","","","",1,Aurum_medcode,64458007,499866018
494277016,9670,"Contusion, lower leg",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE41000,"","","","",1,Aurum_medcode,45613006,494277016
403016017,7671,Contusion of lower limb,HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE4..00,"","","","",1,Aurum_medcode,91603007,151760014
403017014,7671,"Contusion, lower limb NOS",HPRCM1,Bruising & contusions,Bruising & contusions,Child Injuries,HRP-CM,SE4..00,"","","","",1,Aurum_medcode,91603007,151760014
